,MAKE,YEAR,MODEL,TRIM,BODY
511,Kia,2020,Sedona,L,Minivan
512,Kia,2020,Sorento,EX,SUV
513,Kia,2020,Sorento,LX,SUV
514,Kia,2020,Soul,EX,Wagon
515,Kia,2020,Soul,GT-Line Turbo,Wagon
516,Kia,2020,Soul,X-Line,Wagon
517,Kia,2020,Sportage,EX,CUV
518,Kia,2020,Sportage,S,CUV
519,Kia,2020,Sportage,SX Turbo,CUV
520,Kia,2020,Stinger,GT2,Sedan
521,Kia,2020,Stinger,GT,Sedan
522,Kia,2020,Telluride,EX,SUV
523,Kia,2020,Telluride,S,SUV
524,Kia,2020,Telluride,LX,SUV
525,Land Rover,2020,Defender 110,First Edition,SUV
526,Land Rover,2020,Discovery,HSE,SUV
527,Land Rover,2020,Discovery,HSE Luxury,SUV
528,Land Rover,2020,Discovery Sport,S,SUV
529,Land Rover,2020,Discovery Sport,HSE R-Dynamic,SUV
530,Land Rover,2020,Range Rover,P525 HSE,SUV
531,Land Rover,2020,Range Rover Evoque,First Edition,SUV
532,Land Rover,2020,Range Rover Evoque,R-Dynamic SE,SUV
533,Land Rover,2020,Range Rover Sport,HSE,SUV
534,Land Rover,2020,Range Rover Sport,HSE,SUV
535,Land Rover,2020,Range Rover Velar,R-Dynamic S,SUV
536,Lexus,2020,ES,ES 350 F Sport,Sedan
537,Lexus,2020,ES,ES 350,Sedan
538,Lexus,2020,ES Hybrid,ES 300h,Sedan
539,Lexus,2020,GS,GS 350,Sedan
540,Lexus,2020,GS,GS 350 F Sport,Sedan
541,Lexus,2020,GS F,NULL,Sedan
542,Lexus,2020,GX,GX460 Premium,SUV
543,Lexus,2020,IS,IS 350 F Sport,Sedan
544,Lexus,2020,IS,IS 300,Sedan
545,Lexus,2020,LC,LC 500,Coupe
546,Lexus,2020,LC Hybrid,LC 500h,Coupe
547,Lexus,2020,LS,LS 500,Sedan
548,Lexus,2020,LS Hybrid,LS 500h,Sedan
549,Lexus,2020,LX,LX570,SUV
550,Dodge,2020,Charger,Scat Pack,Sedan
551,Dodge,2020,Charger,SRT Hellcat Widebody,Sedan
552,Dodge,2020,Durango,SXT,SUV
553,Dodge,2020,Durango,SRT,SUV
554,Dodge,2020,Durango,R/T,SUV
555,Dodge,2020,Grand Caravan,SE,Minivan
556,Dodge,2020,Journey,Crossroad,CUV
557,Fiat,2020,500L,Trekking,Hatchback
558,Fiat,2020,500L,Pop,Hatchback
559,Fiat,2020,500X,Trekking,CUV
560,Fiat,2020,500X,Pop,CUV
561,Ford,2020,EcoSport,SE,CUV
562,Ford,2020,EcoSport,Titanium,CUV
563,Ford,2020,Edge,Titanium,CUV
564,Ford,2020,Edge,SEL,CUV
565,Ford,2020,Escape,SE,CUV
566,Ford,2020,Escape,SEL,CUV
567,Ford,2020,Escape Hybrid,Titanium,CUV
568,Ford,2020,Expedition,XLT,SUV
569,Ford,2020,Expedition,Limited,SUV
570,Ford,2020,Expedition MAX,Limited,SUV
571,Ford,2020,Expedition MAX,Platinum,SUV
572,Ford,2020,Explorer,XLT,SUV
573,Ford,2020,Explorer,ST,SUV
574,Ford,2020,Explorer,Limited,SUV
575,Ford,2020,F-150,Lariat,Ext. Cab Pickup
576,Ford,2020,F-150,XL,Regular Cab Pickup
577,Ford,2020,F-150,XLT,Crew Cab Pickup
578,Ford,2020,F-150,XL,Ext. Cab Pickup
579,Ford,2020,F-150,Raptor,Crew Cab Pickup
580,Ford,2020,F-250 SD,XL,Regular Cab Pickup
581,Ford,2020,F-250 SD,Lariat,Crew Cab Pickup
582,Ford,2020,F-250 SD,XL,Ext. Cab Pickup
583,Ford,2020,F-350 SD,XLT,Crew Cab Pickup
584,Ford,2020,F-350 SD DRW,XL,Crew Cab Pickup
585,Ford,2020,Fusion,SE,Sedan
586,Ford,2020,Fusion Hybrid,SE,Sedan
587,Ford,2020,Fusion Plug-In Hybrid,Titanium,Sedan
588,Ford,2020,Mustang,GT Premium,Convertible
589,Ford,2020,Mustang,GT,Coupe
590,Ford,2020,Mustang,ECOBOOST,Convertible
591,Ford,2020,Mustang,ECOBOOST,Coupe
592,Ford,2020,Ranger,XL,Ext. Cab Pickup
593,Ford,2020,Ranger,XLT,Crew Cab Pickup
594,Ford,2020,Ranger,Lariat,Crew Cab Pickup
595,Ford,2020,Transit,150 Low Roof,Cargo Van
596,Ford,2020,Transit Cargo Van,350 Low Roof,Cargo Van
597,Ford,2020,Transit Connect,Titanium,Passenger Van
598,Ford,2020,Transit Connect Cargo,XLT Extended,Cargo Van
599,Ford,2020,Transit Connect Van,XL,Cargo Van
600,BMW,2020,X2,M35i,CUV
601,BMW,2020,X3,xDrive30i,CUV
602,BMW,2020,X3,sDrive30i,CUV
603,BMW,2020,X3,xDrive30e,CUV
604,BMW,2020,X3 M,Competition,CUV
605,BMW,2020,X4,xDrive30i,CUV
606,BMW,2020,X4,M40i,CUV
607,BMW,2020,X4 M,Competition,CUV
608,BMW,2020,X5,xDrive40i,SUV
609,BMW,2020,X5,M50i,SUV
610,BMW,2020,X5 M,Competition,SUV
611,BMW,2020,X6,M50i,CUV
612,BMW,2020,X6,xDrive40i,CUV
613,BMW,2020,X7,xDrive40i,SUV
614,BMW,2020,X7,M50i,SUV
615,BMW,2020,Z4 Roadster,sDrive M40i,Roadster
616,BMW,2020,Z4 Roadster,sDrive30i,Roadster
617,Buick,2020,Enclave,Essence,CUV
618,Buick,2020,Enclave,Avenir,CUV
619,Buick,2020,Encore,Preferred,CUV
620,Buick,2020,Encore,Sport Touring,CUV
621,Buick,2020,Encore GX,Select,CUV
622,Buick,2020,Encore GX,Essence,CUV
623,Buick,2020,Envision,Premium II,CUV
624,Buick,2020,Envision,Essence,CUV
625,Buick,2020,Regal Tourx,Essence,Wagon
626,Cadillac,2020,CT4,Premium Luxury,Sedan
627,Cadillac,2020,CT4,Sport,Sedan
628,Cadillac,2020,CT4,V-Series,Sedan
629,Cadillac,2020,CT5,Luxury,Sedan
630,Cadillac,2020,CT5,Premium Luxury,Sedan
631,Cadillac,2020,CT5,V-Series,Sedan
632,Cadillac,2020,CT6,Luxury,Sedan
633,Cadillac,2020,CT6,Premium Luxury,Sedan
634,Cadillac,2020,CT6-V,NULL,Sedan
635,Cadillac,2020,Escalade,Platinum,SUV
636,Cadillac,2020,Escalade,NULL,SUV
637,Cadillac,2020,Escalade ESV,NULL,SUV
638,Cadillac,2020,XT4,Premium Luxury,CUV
639,Cadillac,2020,XT4,Sport,CUV
640,Cadillac,2020,XT5,Premium Luxury,CUV
641,Cadillac,2020,XT5,Sport,CUV
642,Cadillac,2020,XT6,Premium Luxury,SUV
643,Cadillac,2020,XT6,Sport,SUV
644,Chevrolet,2020,Blazer,Premier,CUV
645,Chevrolet,2020,Blazer,LT,CUV
646,Chevrolet,2020,Bolt EV,Premier,Hatchback
647,Chevrolet,2020,Bolt EV,LT,Hatchback
648,Chevrolet,2020,Camaro,ZL1,Coupe
649,Chevrolet,2020,Camaro,2SS,Coupe
650,Chevrolet,2020,Camaro,2SS,Convertible
651,Chevrolet,2020,Camaro,1LT,Coupe
652,Chevrolet,2020,Camaro,1LT,Convertible
653,Chevrolet,2020,Colorado,ZR2,Crew Cab Pickup
654,Chevrolet,2020,Colorado,WT,Ext. Cab Pickup
655,Chevrolet,2020,Colorado,WT,Crew Cab Pickup
656,Chevrolet,2020,Colorado,LT,Ext. Cab Pickup
657,Chevrolet,2020,Corvette Stingray,3LT,Coupe
658,Chevrolet,2020,Equinox,LT,CUV
659,Chevrolet,2020,Equinox,Premier,CUV
660,Chevrolet,2020,Express 2500 Cargo,WT,Cargo Van
661,Chevrolet,2020,Express 3500 Passenger,Extended LT,Passenger Van
662,Chevrolet,2020,Impala,Premier,Sedan
663,Chevrolet,2020,Malibu,LT,Sedan
664,Chevrolet,2020,Malibu,LS,Sedan
665,Chevrolet,2020,Silverado 1500,WT,Regular Cab Pickup
666,Chevrolet,2020,Silverado 1500,LT,Crew Cab Pickup
667,Chevrolet,2020,Silverado 1500,RST,Crew Cab Pickup
668,Chevrolet,2020,Silverado 1500,LT,Ext. Cab Pickup
669,Chevrolet,2020,Silverado 1500,Custom Trail Boss,Ext. Cab Pickup
670,Chevrolet,2020,Silverado 2500HD,LTZ,Crew Cab Pickup
671,Chevrolet,2020,Silverado 2500HD,LT,Crew Cab Pickup
672,Chevrolet,2020,Silverado 2500HD,WT,Regular Cab Pickup
673,Chevrolet,2020,Silverado 3500HD,LTZ,Crew Cab Pickup
674,Chevrolet,2020,Silverado 3500HD,WT,Regular Cab Pickup
675,Chevrolet,2020,Sonic,LT,Sedan
676,Chevrolet,2020,Sonic,LT Auto 5-Door,Hatchback
677,Chevrolet,2020,Spark,LS Automatic,Hatchback
678,Chevrolet,2020,Spark,2LT Automatic,Hatchback
679,Chevrolet,2020,Suburban,Premier,SUV
680,Chevrolet,2020,Suburban,LT,SUV
681,Chevrolet,2020,Tahoe,LT,SUV
682,Chevrolet,2020,Tahoe,Premier,SUV
683,Chevrolet,2020,Traverse,RS,CUV
684,Chevrolet,2020,Traverse,LS,CUV
685,Chevrolet,2020,Traverse,High Country,CUV
686,Chevrolet,2020,Trax,LS,CUV
687,Chevrolet,2020,Trax,LT,CUV
688,Chrysler,2020,300,Touring L,Sedan
689,Chrysler,2020,300,S,Sedan
690,Chrysler,2020,300,Touring,Sedan
691,Chrysler,2020,Pacifica,Limited,Minivan
692,Chrysler,2020,Pacifica,Touring L Plus,Minivan
693,Chrysler,2020,Pacifica Hybrid,Limited,Minivan
694,Chrysler,2020,Voyager,L,Minivan
695,Chrysler,2020,Voyager,LX,Minivan
696,Dodge,2020,Challenger,R/T,Coupe
697,Dodge,2020,Challenger,GT,Coupe
698,Dodge,2020,Challenger,SRT Hellcat Redeye Widebody,Coupe
699,Dodge,2020,Charger,SXT,Sedan
700,Toyota,2019,Sequoia,TRD Sport,SUV
701,Toyota,2019,Sequoia,Platinum,SUV
702,Toyota,2019,Sienna,SE,Minivan
703,Toyota,2019,Sienna,XLE,Minivan
704,Toyota,2019,Sienna,LE,Minivan
705,Toyota,2019,Tacoma,SR5,Crew Cab Pickup
706,Toyota,2019,Tacoma,TRD Off-Road,Crew Cab Pickup
707,Toyota,2019,Tacoma,SR5,Ext. Cab Pickup
708,Toyota,2019,Tundra,Limited,Crew Cab Pickup
709,Toyota,2019,Tundra,SR,Ext. Cab Pickup
710,Toyota,2019,Tundra,TRD Pro,Crew Cab Pickup
711,Toyota,2019,Tundra,SR5,Ext. Cab Pickup
712,Toyota,2019,Yaris,LE,Sedan
713,Toyota,2019,Yaris,L,Sedan
714,Volkswagen,2019,Arteon,SE W/ 4MOTION,Sedan
715,Volkswagen,2019,Arteon,SEL Premium  R-Line,Sedan
716,Volkswagen,2019,Atlas,SE w/Technology,SUV
717,Volkswagen,2019,Atlas,SEL Premium,SUV
718,Volkswagen,2019,Beetle,2.0T SE,Convertible
719,Volkswagen,2019,Beetle,2.0T SE,Coupe
720,Volkswagen,2019,Beetle,Final Edition SEL,Convertible
721,Volkswagen,2019,e-Golf,SE,Hatchback
722,Volkswagen,2019,e-Golf,SEL Premium,Hatchback
723,Volkswagen,2019,Golf,S,Hatchback
724,Volkswagen,2019,Golf,SE,Hatchback
725,Volkswagen,2019,Golf Alltrack,SE,Wagon
726,Volkswagen,2019,Golf Alltrack,SEL,Wagon
727,Volkswagen,2019,Golf GTI,2.0T Autobahn,Hatchback
728,Volkswagen,2019,Golf GTI,2.0T S,Hatchback
729,Volkswagen,2019,Golf R,NULL,Hatchback
730,Volkswagen,2019,Golf Sportwagen,S,Wagon
731,Volkswagen,2019,Golf Sportwagen,SE,Wagon
732,Volkswagen,2019,Jetta,SEL Premium,Sedan
733,Volkswagen,2019,Jetta,1.4T SE,Sedan
734,Volkswagen,2019,Jetta,1.4T R-Line,Sedan
735,Volkswagen,2019,Jetta GLI,Autobahn,Sedan
736,Volkswagen,2019,Jetta GLI,S,Sedan
737,Volkswagen,2019,Passat,2.0T Wolfsburg Edition,Sedan
738,Volkswagen,2019,Passat,SE R-Line,Sedan
739,Volkswagen,2019,Tiguan,SEL R-Line,CUV
740,Volkswagen,2019,Tiguan,SE,CUV
741,Volkswagen,2019,Tiguan,SEL Premium  R-Line w/ 4MOTION,CUV
742,Volvo,2019,S60,T5 Inscription,Sedan
743,Volvo,2019,S60,T5 R-Design,Sedan
744,Volvo,2019,S60,T8 R-Design eAWD Plug-in Hybrid,Sedan
745,Volvo,2019,S90,T5 Momentum,Sedan
746,Volvo,2019,S90,T6 Inscription,Sedan
747,Volvo,2019,V90,T6 AWD R-DESIGN,Wagon
748,Volvo,2019,V90,T5 R-Design,Wagon
749,Volvo,2019,V90 Cross Country,T5,Wagon
750,Volvo,2019,XC40,T5 Momentum AWD,CUV
751,Volvo,2019,XC40,T5 AWD R-Design,CUV
752,Volvo,2019,XC40,T5 Inscription,CUV
753,Volvo,2019,XC60,T6 R-Design,CUV
754,Volvo,2019,XC60,T8 R-Design eAWD Plug-in Hybrid,CUV
755,Volvo,2019,XC60,T6 Inscription,CUV
756,Volvo,2019,XC60,T5 Momentum,CUV
757,Volvo,2019,XC60,T8 Inscription eAWD Plug-in Hybrid,CUV
758,Volvo,2019,XC90 ,T6 Momentum,SUV
759,Volvo,2019,XC90 ,T5 AWD R-Design,SUV
760,Volvo,2019,XC90 ,T6 Inscription,SUV
761,Volvo,2019,XC90 ,T8 Inscription eAWD Plug-in Hybrid,SUV
762,Acura,2020,ILX,NULL,Sedan
763,Acura,2020,ILX,Premium and A-Spec Package,Sedan
764,Acura,2020,ILX,NULL,Sedan
765,Acura,2020,MDX,NULL,SUV
766,Acura,2020,MDX,Sport Hybrid SH-AWD,SUV
767,Acura,2020,MDX,NULL,SUV
768,Acura,2020,MDX,NULL,SUV
769,Acura,2020,RDX,NULL,CUV
770,Acura,2020,RDX,A-Spec Package,CUV
771,Acura,2020,RLX,NULL,Sedan
772,Acura,2020,RLX,Sport Hybrid SH-AWD,Sedan
773,Acura,2020,TLX,3.5L,Sedan
774,Acura,2020,TLX,2.4 8-DCT P-AWS,Sedan
775,Acura,2020,TLX,3.5L w/ Technology Package,Sedan
776,Alfa Romeo,2020,4C Spider,NULL,Roadster
777,Alfa Romeo,2020,Giulia,Quadrifoglio,Sedan
778,Alfa Romeo,2020,Giulia,Ti Sport,Sedan
779,Alfa Romeo,2020,Stelvio,Ti AWD,CUV
780,Alfa Romeo,2020,Stelvio,NULL,CUV
781,Audi,2020,A3,Premium 40 TFSI,Sedan
782,Audi,2020,A3,Premium Plus 40 TFSI,Sedan
783,Audi,2020,A4,Premium 40 TFSI,Sedan
784,Audi,2020,A4,Premium Plus 45 TFSI,Sedan
785,Audi,2020,A4 allroad,Premium 45 TFSI,Wagon
786,Audi,2020,A5,Premium Plus 45 TFSI,Coupe
787,Audi,2020,A5 Cabriolet,Premium 45 TFSI,Convertible
788,Audi,2020,A5 Sportback,Premium Plus 45 TFSI,Sedan
789,Audi,2020,A6,Prestige 55 TFSI,Sedan
790,Audi,2020,A6,Premium Plus 55 TFSI,Sedan
791,Audi,2020,A6 allroad,Prestige 55 TFSI,Wagon
792,Audi,2020,A7,Premium Plus 55 TFSI,Sedan
793,Audi,2020,A7,Prestige 55 TFSI,Sedan
794,Audi,2020,A8 L,3.0 55 TFSI,Sedan
795,Audi,2020,A8 L,60 TFSI e Plug-in hybrid,Sedan
796,Audi,2020,e-tron Sportback,Premium Plus,CUV
797,Audi,2020,Q3,Premium Plus S line 45 TFSI,CUV
798,Audi,2020,Q3,Premium 45 TFSI,CUV
799,Audi,2020,Q5,Premium Plus 45 TFSI,SUV
800,Subaru,2019,WRX,STI,Sedan
801,Subaru,2019,WRX,Limited,Sedan
802,Subaru,2019,WRX,NULL,Sedan
803,Subaru,2019,WRX,STI,Sedan
804,Subaru,2019,WRX,STI Limited,Sedan
805,Subaru,2019,WRX,Series Gray,Sedan
806,Subaru,2019,WRX,STI Series Grey,Sedan
807,Tesla,2019,Model 3,Long Range,Sedan
808,Tesla,2019,Model S,P100D,Sedan
809,Tesla,2019,Model X,Long Range,SUV
810,Toyota,2019,4Runner,SR5,SUV
811,Toyota,2019,4Runner,SR5 Premium,SUV
812,Toyota,2019,4Runner,Limited,SUV
813,Toyota,2019,4Runner,TRD Off Road Premium,SUV
814,Toyota,2019,86,GT,Coupe
815,Toyota,2019,86,NULL,Coupe
816,Toyota,2019,Avalon,XSE,Sedan
817,Toyota,2019,Avalon,Touring,Sedan
818,Toyota,2019,Avalon,Limited,Sedan
819,Toyota,2019,Avalon Hybrid,XLE,Sedan
820,Toyota,2019,Avalon Hybrid,XSE,Sedan
821,Toyota,2019,C-HR,LE,CUV
822,Toyota,2019,C-HR,XLE,CUV
823,Toyota,2019,Camry,XSE,Sedan
824,Toyota,2019,Camry,XLE,Sedan
825,Toyota,2019,Camry,SE,Sedan
826,Toyota,2019,Camry,LE,Sedan
827,Toyota,2019,Camry Hybrid,SE,Sedan
828,Toyota,2019,Camry Hybrid,XLE,Sedan
829,Toyota,2019,Corolla,XSE,Sedan
830,Toyota,2019,Corolla,LE,Sedan
831,Toyota,2019,Corolla Hatchback,SE,Hatchback
832,Toyota,2019,Corolla Hatchback,XSE,Hatchback
833,Toyota,2019,Highlander,XLE,CUV
834,Toyota,2019,Highlander,SE,CUV
835,Toyota,2019,Highlander,Limited,CUV
836,Toyota,2019,Highlander,LE Plus,CUV
837,Toyota,2019,Highlander Hybrid,Limited,CUV
838,Toyota,2019,Highlander Hybrid,XLE,CUV
839,Toyota,2019,Land Cruiser,NULL,SUV
840,Toyota,2019,Mirai,NULL,Sedan
841,Toyota,2019,Prius,LE,Hatchback
842,Toyota,2019,Prius,XLE,Hatchback
843,Toyota,2019,Prius C,L,Hatchback
844,Toyota,2019,Prius Prime,Premium,Hatchback
845,Toyota,2019,Prius Prime,Plus,Hatchback
846,Toyota,2019,RAV4,Limited,CUV
847,Toyota,2019,RAV4,XLE Premium,CUV
848,Toyota,2019,RAV4,Adventure,CUV
849,Toyota,2019,RAV4 Hybrid,XSE,CUV
850,RAM,2019,2500,Power Wagon,Crew Cab Pickup
851,RAM,2019,3500,Big Horn,Crew Cab Pickup
852,RAM,2019,3500,Tradesman,Regular Cab Pickup
853,RAM,2019,3500 DRW,Limited,Mega Cab Pickup
854,RAM,2019,ProMaster 2500,Cargo High Roof 159WB,Cargo Van
855,RAM,2019,ProMaster 3500 Cargo,High Roof 159WB,Cargo Van
856,RAM,2019,Promaster City,Cargo Tradesman,Cargo Van
857,RAM,2019,Promaster City,Wagon SLT,Passenger Van
858,Subaru,2019,Ascent,Limited,SUV
859,Subaru,2019,Ascent,Touring,SUV
860,Subaru,2019,Ascent,Premium,SUV
861,Subaru,2019,Ascent,NULL,SUV
862,Subaru,2019,Ascent,Touring 7- Passenger,SUV
863,Subaru,2019,Ascent,Limited 7-Passenger,SUV
864,Subaru,2019,Ascent,Premium 7- Passenger,SUV
865,Subaru,2019,Ascent,Premium 8- Passenger,SUV
866,Subaru,2019,BRZ,Series Gray,Coupe
867,Subaru,2019,BRZ,Premium,Coupe
868,Subaru,2019,BRZ,Limited,Coupe
869,Subaru,2019,Crosstrek,2.0i Premium,CUV
870,Subaru,2019,Crosstrek,2.0i Limited,CUV
871,Subaru,2019,Crosstrek,2.0i,CUV
872,Subaru,2019,Crosstrek,Hybrid,CUV
873,Subaru,2019,Forester,2.5i,CUV
874,Subaru,2019,Forester,2.5i Touring,CUV
875,Subaru,2019,Forester,2.5i Premium,CUV
876,Subaru,2019,Forester,2.5i Limited,CUV
877,Subaru,2019,Forester,Sport,CUV
878,Subaru,2019,Forester,2.5i,CUV
879,Subaru,2019,Impreza,2.0i Premium EyeSight,Sedan
880,Subaru,2019,Impreza,2.0i Premium,Hatchback
881,Subaru,2019,Impreza,2.0i,Sedan
882,Subaru,2019,Impreza,2.0i,Hatchback
883,Subaru,2019,Impreza,2.0i Limited,Hatchback
884,Subaru,2019,Impreza,2.0i Limited,Sedan
885,Subaru,2019,Impreza,2.0i Sport,Hatchback
886,Subaru,2019,Impreza,2.0i Sport,Sedan
887,Subaru,2019,Legacy,3.6R Limited,Sedan
888,Subaru,2019,Legacy,2.5i Limited,Sedan
889,Subaru,2019,Legacy,2.5i Sport,Sedan
890,Subaru,2019,Legacy,2.5i Premium,Sedan
891,Subaru,2019,Legacy,2.5i,Sedan
892,Subaru,2019,Outback,2.5i Premium,Wagon
893,Subaru,2019,Outback,2.5i Touring,Wagon
894,Subaru,2019,Outback,2.5i Limited,Wagon
895,Subaru,2019,Outback,3.6R Touring,Wagon
896,Subaru,2019,Outback,3.6R Limited,Wagon
897,Subaru,2019,Outback,3.6 R Touring,Wagon
898,Subaru,2019,Outback,2.5i,Wagon
899,Subaru,2019,WRX,Premium,Sedan
900,Toyota,2020,Avalon,XSE,Sedan
901,Toyota,2020,Avalon Hybrid,XSE,Sedan
902,Toyota,2020,Avalon Hybrid,XLE,Sedan
903,Toyota,2020,C-HR,XLE,CUV
904,Toyota,2020,C-HR,LE,CUV
905,Toyota,2020,Camry,LE,Sedan
906,Toyota,2020,Camry,SE,Sedan
907,Toyota,2020,Camry,XSE,Sedan
908,Toyota,2020,Camry Hybrid,SE,Sedan
909,Toyota,2020,Corolla,XLE,Sedan
910,Toyota,2020,Corolla,SE,Sedan
911,Toyota,2020,Corolla,XSE,Sedan
912,Toyota,2020,Corolla Hatchback,SE,Hatchback
913,Toyota,2020,Corolla Hatchback,XSE,Hatchback
914,Toyota,2020,Corolla Hybrid,LE,Sedan
915,Toyota,2020,GR Supra,Launch Edition,Coupe
916,Toyota,2020,GR Supra,3.0 Premium,Coupe
917,Toyota,2020,Highlander,LE,CUV
918,Toyota,2020,Highlander,Platinum,CUV
919,Toyota,2020,Highlander Hybrid,Limited,CUV
920,Toyota,2020,Highlander Hybrid,XLE,CUV
921,Toyota,2020,Land Cruiser,NULL,SUV
922,Toyota,2020,Mirai,NULL,Sedan
923,Toyota,2020,Prius,Limited,Hatchback
924,Toyota,2020,Prius,XLE,Hatchback
925,Toyota,2020,Prius Prime,Limited,Hatchback
926,Toyota,2020,Prius Prime,XLE,Hatchback
927,Toyota,2020,RAV4,Limited,CUV
928,Toyota,2020,RAV4,XLE Premium,CUV
929,Toyota,2020,RAV4,Adventure,CUV
930,Toyota,2020,RAV4 Hybrid,XLE,CUV
931,Toyota,2020,RAV4 Hybrid,XSE,CUV
932,Toyota,2020,Sequoia,Limited,SUV
933,Toyota,2020,Sequoia,TRD Pro,SUV
934,Toyota,2020,Sienna,XLE,Minivan
935,Toyota,2020,Sienna,SE,Minivan
936,Toyota,2020,Sienna,LE,Minivan
937,Toyota,2020,Tacoma,TRD Sport,Crew Cab Pickup
938,Toyota,2020,Tacoma,SR5,Ext. Cab Pickup
939,Toyota,2020,Tacoma,Limited,Crew Cab Pickup
940,Toyota,2020,Tacoma,TRD Off-Road,Ext. Cab Pickup
941,Toyota,2020,Tundra,SR5,Crew Cab Pickup
942,Toyota,2020,Tundra,Limited,Crew Cab Pickup
943,Toyota,2020,Tundra,SR5,Ext. Cab Pickup
944,Toyota,2020,Yaris,LE,Hatchback
945,Toyota,2020,Yaris,LE,Sedan
946,Toyota,2020,Yaris,XLE,Hatchback
947,Toyota,2020,Yaris,L,Sedan
948,Volkswagen,2020,Arteon,SE W/ 4MOTION,Sedan
949,Volkswagen,2020,Arteon,SEL R-Line w/4motion,Sedan
950,Mini,2019,Countryman,Cooper S E ALL4,CUV
951,Mini,2019,Countryman,Cooper,CUV
952,Mini,2019,Hardtop 2-Door,Cooper,Hatchback
953,Mini,2019,Hardtop 2-Door,Cooper S,Hatchback
954,Mini,2019,Hardtop 4-Door,Cooper,Hatchback
955,Mini,2019,Hardtop 4-Door,Cooper S,Hatchback
956,Mitsubishi,2019,Eclipse Cross,SEL 1.5T S-AWC,CUV
957,Mitsubishi,2019,Eclipse Cross,SE 1.5T S-AWC,CUV
958,Mitsubishi,2019,Eclipse Cross,LE,CUV
959,Mitsubishi,2019,Mirage,SE,Hatchback
960,Mitsubishi,2019,Mirage G4,ES,Sedan
961,Mitsubishi,2019,Outlander,GT 3.0 S-AWC,CUV
962,Mitsubishi,2019,Outlander,ES 2.4,CUV
963,Mitsubishi,2019,Outlander,SEL 2.4,CUV
964,Mitsubishi,2019,Outlander PHEV,GT S-AWC,CUV
965,Mitsubishi,2019,Outlander Sport,ES 2.0,CUV
966,Mitsubishi,2019,Outlander Sport,LE 2.0,CUV
967,Mitsubishi,2019,Outlander Sport,GT 2.4,CUV
968,Nissan,2019,370Z,Nismo,Coupe
969,Nissan,2019,370Z,Sport Touring,Coupe
970,Nissan,2019,370Z Roadster,Touring,Roadster
971,Nissan,2019,Altima,2.5 Platinum,Sedan
972,Nissan,2019,Altima,2.5 SL,Sedan
973,Nissan,2019,Altima,2.5 SR,Sedan
974,Nissan,2019,Armada,Platinum,SUV
975,Nissan,2019,Armada,SV,SUV
976,Nissan,2019,Frontier,SV 4-Cylinder,Ext. Cab Pickup
977,Nissan,2019,Frontier,SV,Crew Cab Pickup
978,Nissan,2019,Frontier,PRO-4X,Crew Cab Pickup
979,Nissan,2019,GT-R,Premium,Coupe
980,Nissan,2019,Kicks,SV,CUV
981,Nissan,2019,Kicks,SR,CUV
982,Nissan,2019,LEAF,SV,Hatchback
983,Nissan,2019,LEAF,S,Hatchback
984,Nissan,2019,LEAF,SL,Hatchback
985,Nissan,2019,LEAF,SV Plus,Hatchback
986,Nissan,2019,Maxima,Platinum,Sedan
987,Nissan,2019,Maxima,SR,Sedan
988,Nissan,2019,Murano,SL,CUV
989,Nissan,2019,Murano,Platinum,CUV
990,Nissan,2019,Murano,SV,CUV
991,Nissan,2019,NV Passenger,SL,Passenger Van
992,Nissan,2019,NV200 Compact Cargo,S,Cargo Van
993,Nissan,2019,NV200 Compact Cargo,SV,Cargo Van
994,Nissan,2019,NV2500 HD Cargo,SV V6,Cargo Van
995,Nissan,2019,Pathfinder,Platinum,SUV
996,Nissan,2019,Pathfinder,S,SUV
997,Nissan,2019,Pathfinder,SL,SUV
998,Nissan,2019,Rogue,SV Hybrid,CUV
999,Nissan,2019,Rogue,SL,CUV
1000,Nissan,2019,Rogue,SV,CUV
1001,Nissan,2019,Rogue Sport,SV,CUV
1002,Nissan,2019,Rogue Sport,SL,CUV
1003,Nissan,2019,Sentra,SV,Sedan
1004,Nissan,2019,Sentra,SR,Sedan
1005,Nissan,2019,Sentra,SL,Sedan
1006,Nissan,2019,Titan,SV,Crew Cab Pickup
1007,Nissan,2019,Titan,S,Ext. Cab Pickup
1008,Nissan,2019,Titan XD,PRO-4X,Crew Cab Pickup
1009,Nissan,2019,Titan XD,Platinum Reserve,Crew Cab Pickup
1010,Nissan,2019,Versa,S Plus,Sedan
1011,Nissan,2019,Versa,SV,Sedan
1012,Nissan,2019,Versa Note,SV,Hatchback
1013,Porsche,2019,718 Boxster,S,Roadster
1014,Porsche,2019,718 Boxster,NULL,Roadster
1015,Porsche,2019,718 Cayman,S,Coupe
1016,Porsche,2019,718 Cayman,GTS,Coupe
1017,Porsche,2019,911,Carrera T,Coupe
1018,Porsche,2019,911,Carrera,Coupe
1019,Porsche,2019,911,Carrera S Cabriolet,Convertible
1020,Porsche,2019,911,Carrera Cabriolet,Convertible
1021,Porsche,2019,911,Carrera 4S,Coupe
1022,Porsche,2019,911,Turbo S Cabriolet,Convertible
1023,Porsche,2019,911,Targa 4S,Coupe
1024,Porsche,2019,911,Turbo,Coupe
1025,Porsche,2019,911,Targa 4 GTS,Coupe
1026,Porsche,2019,911,GT3,Coupe
1027,Porsche,2019,Cayenne,NULL,SUV
1028,Porsche,2019,Cayenne,S,SUV
